15,2,0/4.542424E-09,9.893062E-09,5.046385E-09,7.368892E-09,
16,2,0/6.458034E-08,2.487353E-08,6.916731E-08,3.408001E-08,
17,2,0/2.282876E-07,2.250606E-07,4.87231E-07,1.113037E-06,
18,2,0/1.832556E-08,2.344916E-08,2.438513E-08,2.599462E-08,
19,2,0/3.64382E-09,0.0001490309,9.151444E-09,2.853351E-09,
0,3,0/0.0001629698,6.278067E-13,4.093271E-13,1.156321E-12,
1,3,0/5.933329E-12,4.210202E-12,4.352723E-12,7.863722E-12,
2,3,0/6.673114E-11,9.838985E-11,1.430361E-10,7.848716E-11,
3,3,0/2.057924E-09,3.016806E-09,1.759678E-09,2.289361E-09,
4,3,0/4.319654E-08,5.657395E-08,3.149556E-08,3.308612E-08,
5,3,0/4.040934E-07,6.224154E-07,7.915776E-07,6.331881E-07,
6,3,0/8.41884E-06,1.220997E-06,0.0002213098,6.681776E-06,
7,3,0/5.333535E-06,8.680735E-06,0.0001665616,2.91874E-06,
8,3,0/1.429179E-05,1.902059E-05,0.0002021366,1.250895E-05,
9,3,0/1.971291E-06,2.288587E-06,6.350702E-05,3.240337E-06,
10,3,0/2.065084E-05,1.1996E-05,8.06717E-05,1.255544E-05,
11,3,0/3.299326E-07,7.052142E-07,5.116396E-07,8.011441E-07,
12,3,0/2.060153E-08,1.28322E-08,1.820733E-08,1.733134E-08,
13,3,0/9.48103E-10,1.007455E-09,9.685847E-10,1.324754E-09,
14,3,0/5.904119E-09,7.582463E-09,3.88244E-09,4.931747E-09,
15,3,0/9.148859E-08,6.416614E-08,7.25687E-08,6.941903E-08,
16,3,0/3.95035E-07,1.438471E-06,1.022703E-06,9.31966E-07,
17,3,0/1.005632E-05,5.980996E-06,8.128079E-05,2.327934E-05,
18,3,0/2.862944E-07,2.668757E-07,3.051956E-07,2.421054E-07,
19,3,0/6.681991E-08,0.0001497763,7.710507E-08,4.854712E-08,
0,4,0/8.051447E-05,2.06007E-12,1.907699E-12,2.067704E-12,
1,4,0/9.296816E-12,1.341433E-11,3.547431E-11,5.819985E-11,
2,4,0/1.28295E-09,4.152303E-10,7.47424E-10,2.124587E-09,
3,4,0/2.302744E-08,1.10572E-08,4.038532E-09,1.393052E-08,
4,4,0/1.22165E-07,1.912293E-07,2.466888E-08,3.28219E-07,
5,4,0/7.890446E-06,0.000177875,1.206749E-05,8.600095E-06,
6,4,0/0.0004302342,0.0002106878,0.0004986192,0.000266005,
7,4,0/0.0003903556,0.000345757,0.0004723459,0.0002904179,
8,4,0/0.0001062394,0.0002936673,0.0003562709,0.0004111609,
9,4,0/0.0002251349,0.0003948117,0.0003521529,0.0001298012,
10,4,0/0.0002939175,0.0002002663,0.0002110153,0.0003526332,
11,4,0/0.000159326,3.644844E-07,1.201746E-06,4.405822E-06,
12,4,0/1.062113E-08,2.353106E-08,6.812009E-08,2.740791E-08,
13,4,0/4.302067E-09,3.253174E-09,3.277869E-09,4.104953E-09,
14,4,0/2.303152E-08,2.20997E-08,6.177238E-08,1.472778E-08,
15,4,0/6.207829E-07,1.450866E-06,7.381253E-07,4.726598E-07,
16,4,0/3.954323E-06,0.0001456475,0.0002613536,2.165426E-05,
17,4,0/0.0003220263,0.0001873246,0.0001984902,0.0004031851,
18,4,0/0.0001479467,5.494305E-06,4.211688E-06,2.931531E-06,
19,4,0/6.387536E-07,8.554925E-05,5.696604E-07,6.391895E-07,
0,5,0/9.844903E-05,3.985077E-12,4.530457E-12,9.45454E-12,
1,5,0/1.141499E-11,8.965375E-12,1.400641E-11,1.365049E-11,
2,5,0/1.492041E-10,1.175808E-10,7.651887E-11,1.5465E-10,
3,5,0/4.216479E-10,9.955238E-10,7.815603E-10,2.286765E-09,
4,5,0/1.743088E-08,6.684041E-08,5.743637E-08,1.608016E-08,
5,5,0/1.007356E-06,1.452774E-06,7.744799E-07,7.926203E-07,
6,5,0/5.79829E-06,1.214304E-05,1.797099E-06,8.04901E-05,
7,5,0/8.687695E-06,8.531048E-06,1.028322E-05,0.0001184639,
8,5,0/1.413707E-05,1.466242E-05,6.197035E-06,0.000257539,
9,5,0/1.213144E-05,1.200446E-05,1.156536E-05,0.0001870618,
10,5,0/1.455532E-06,3.09718E-06,1.256372E-06,0.0001967657,
11,5,0/2.660103E-07,1.705637E-07,1.474348E-07,2.095283E-07,
12,5,0/1.353037E-08,6.991064E-09,8.618898E-09,1.175292E-08,
13,5,0/1.237238E-08,3.463535E-08,4.361669E-08,1.151531E-08,
14,5,0/5.601975E-07,1.180189E-06,6.144659E-07,8.021843E-07,
15,5,0/1.177393E-05,0.0002541516,0.0002535658,1.213239E-05,
16,5,0/0.0002281362,0.0004313884,0.0001519624,0.0003845766,
17,5,0/0.0002736745,4.049204E-06,1.355031E-05,0.0002384964,
18,5,0/5.559041E-07,6.655576E-07,8.578151E-07,4.685123E-07,
19,5,0/1.331423E-07,0.0001065946,1.151518E-07,1.24318E-07,
0,6,0/9.676366E-05,2.159567E-11,6.963077E-11,1.027002E-10,
1,6,0/6.616492E-12,5.88217E-11,5.731834E-11,8.766163E-11,
2,6,0/4.154944E-11,2.343246E-11,6.25316E-11,4.069997E-11,
3,6,0/3.804175E-11,1.42688E-10,4.981007E-11,3.431932E-11,
4,6,0/4.013151E-10,2.282277E-09,1.070408E-09,4.139036E-09,
5,6,0/1.786678E-08,1.270209E-08,4.859704E-08,5.99867E-08,
6,6,0/8.870583E-08,1.061767E-07,6.510276E-08,4.728508E-08,
7,6,0/2.121673E-07,2.626745E-07,1.677205E-07,2.98126E-07,
8,6,0/1.717777E-07,1.181042E-07,1.479089E-07,2.09118E-07,
9,6,0/4.75185E-07,6.085586E-07,6.261137E-07,4.1828E-07,
10,6,0/3.228007E-07,1.17281E-07,9.242498E-08,1.764549E-07,
11,6,0/7.779879E-09,2.116123E-09,5.051045E-09,5.287064E-08,
12,6,0/1.156345E-08,1.493545E-08,3.500712E-09,3.648653E-09,
13,6,0/2.187505E-07,1.566178E-07,2.72756E-07,2.014269E-07,
14,6,0/3.242613E-06,0.000170275,2.857641E-06,5.842651E-06,
15,6,0/0.0001648502,0.0004016278,0.0002408602,0.000201901,
16,6,0/0.0001006415,1.022014E-05,7.828601E-06,9.701557E-05,
17,6,0/8.745362E-07,1.14453E-06,9.140268E-07,2.180364E-06,
18,6,0/1.246875E-07,6.059624E-08,6.274348E-08,5.029262E-08,
19,6,0/1.235224E-08,0.0001616983,1.563301E-08,1.240762E-08,
0,7,0/0.0001621416,3.970031E-09,3.175409E-09,7.77552E-10,
1,7,0/1.060001E-09,9.794701E-10,2.171706E-09,1.358726E-09,
2,7,0/7.008962E-10,1.068356E-09,8.004581E-10,9.27011E-10,
3,7,0/7.819817E-11,8.966284E-11,1.237103E-10,9.759261E-11,
4,7,0/3.844629E-10,1.210476E-10,2.363482E-10,1.843063E-10,
5,7,0/9.308201E-10,3.028493E-10,5.225405E-10,3.666697E-10,
6,7,0/5.900003E-10,3.605959E-09,1.173091E-09,1.80704E-09,
7,7,0/1.985072E-09,7.447076E-10,1.046907E-09,4.288794E-09,
8,7,0/5.260482E-09,3.553988E-09,3.213421E-09,4.126988E-09,
9,7,0/1.756416E-08,3.125124E-08,2.214827E-08,1.144891E-08,
10,7,0/3.578041E-09,1.693569E-09,3.156467E-09,9.665618E-09,
11,7,0/9.774381E-10,1.508211E-09,7.150612E-10,6.635301E-10,
12,7,0/5.739909E-09,3.512826E-09,3.861441E-09,4.880747E-09,
13,7,0/2.247831E-08,2.980662E-08,3.97157E-08,2.230261E-08,
14,7,0/1.868632E-07,5.642304E-07,3.736126E-07,2.01243E-07,
15,7,0/3.012193E-06,5.792738E-06,2.318929E-07,0.0003192842,
16,7,0/2.633415E-07,6.187494E-07,2.030212E-07,1.976009E-05,
17,7,0/1.441796E-07,4.123435E-08,6.195891E-08,1.172759E-07,
18,7,0/1.967862E-09,3.408179E-09,2.126875E-09,5.078642E-09,
19,7,0/5.712981E-10,0.0002264369,1.195454E-09,9.791156E-10,
0,8,0/0.0001186241,8.752796E-08,1.546491E-07,9.898134E-08,
1,8,0/4.461133E-07,3.559019E-07,9.583341E-08,3.935741E-08,
2,8,0/1.299087E-08,2.895395E-08,2.807593E-08,2.445257E-08,
3,8,0/1.615623E-09,2.582683E-10,1.129947E-09,4.381534E-10,
4,8,0/1.014783E-10,1.094449E-10,1.12498E-10,1.139481E-10,
5,8,0/4.252797E-11,4.441044E-11,2.132218E-11,4.386087E-11,
6,8,0/1.158529E-10,8.90142E-11,3.617414E-11,1.08475E-10,
7,8,0/2.466764E-10,1.39892E-10,9.683722E-11,7.037168E-11,
8,8,0/2.286159E-10,1.640002E-10,1.57366E-10,3.282707E-10,
9,8,0/6.149001E-10,5.393497E-10,3.584564E-10,1.475516E-09,
10,8,0/1.504576E-09,4.945792E-10,1.352308E-09,1.289843E-09,
11,8,0/1.087043E-08,8.258329E-09,4.387202E-09,3.116774E-09,
12,8,0/3.335969E-08,3.225441E-08,6.833992E-08,5.48175E-08,
13,8,0/2.149244E-08,3.698309E-08,3.047905E-08,2.074395E-08,
14,8,0/2.363211E-08,3.454538E-08,2.011655E-08,3.134599E-08,
15,8,0/2.139387E-08,9.358844E-09,1.412802E-08,1.06024E-08,
16,8,0/1.048787E-08,8.570761E-09,6.579877E-09,2.501651E-09,
17,8,0/2.584099E-09,3.691231E-09,1.180487E-09,2.347006E-09,
18,8,0/4.79682E-10,4.620597E-10,3.20695E-10,3.416799E-10,
19,8,0/9.633276E-11,0.0001197056,1.006011E-10,6.428742E-10,
0,9,0/0.0003440766,2.221504E-06,8.015842E-05,2.965842E-06,
1,9,0/1.007772E-05,1.138388E-05,0.0002049202,1.70214E-05,
2,9,0/5.270524E-07,2.878308E-07,7.065539E-07,3.459498E-07,
3,9,0/1.400474E-08,1.858754E-08,2.286751E-08,1.857275E-08,
4,9,0/2.165438E-09,7.668201E-10,6.54096E-10,6.473259E-10,
5,9,0/1.191159E-10,5.45866E-11,8.836373E-11,9.617872E-11,
6,9,0/9.494482E-10,3.65185E-10,1.1717E-10,2.825885E-10,
7,9,0/4.608096E-10,6.005108E-10,4.747697E-10,1.210221E-09,
8,9,0/1.835516E-09,1.78133E-09,2.073633E-09,2.054956E-09,
9,9,0/1.040312E-09,1.103891E-09,2.255235E-09,3.281899E-10,
10,9,0/2.555547E-09,3.653456E-09,8.220597E-09,5.839853E-09,
11,9,0/1.906574E-07,2.984075E-07,2.074462E-07,1.302607E-07,
12,9,0/2.698699E-06,1.864697E-06,0.0002774524,2.48923E-06,
13,9,0/5.172451E-07,1.90921E-07,4.485388E-07,7.653826E-07,
14,9,0/1.003674E-07,1.602733E-07,6.350853E-08,1.286461E-07,
15,9,0/5.261049E-08,1.50157E-08,4.750886E-08,2.661004E-08,
16,9,0/4.376876E-08,1.700954E-08,3.173526E-08,1.522843E-08,
17,9,0/1.24744E-08,5.052912E-09,6.561393E-09,1.880046E-09,
18,9,0/3.589014E-09,3.197695E-09,2.690288E-09,5.763392E-09,
19,9,0/3.821636E-10,8.994711E-05,4.047657E-10,3.085013E-10,
0,10,0/0.0003995252,8.071124E-05,7.511971E-05,5.239205E-05,
1,10,0/0.0003455657,0.0002070575,0.0001562098,0.0003888781,
2,10,0/0.0001548038,3.772787E-06,2.927536E-06,6.821867E-06,
3,10,0/1.780638E-07,9.053245E-08,8.860053E-08,2.958205E-07,
4,10,0/1.099155E-08,3.627026E-09,1.663008E-09,7.53062E-09,
5,10,0/1.01171E-09,8.005389E-10,8.200862E-10,1.220622E-09,
6,10,0/1.64669E-08,2.117079E-08,6.770922E-09,1.938676E-08,
7,10,0/7.800951E-09,1.862321E-09,2.132874E-08,2.844577E-09,
8,10,0/4.466297E-08,9.827431E-08,9.500534E-08,5.672012E-08,
9,10,0/4.008685E-08,1.509597E-08,2.215073E-08,9.782283E-09,
10,10,0/4.122188E-08,5.495917E-08,2.18823E-07,2.515901E-08,
11,10,0/8.146615E-07,0.0002236187,5.048737E-06,2.104881E-06,
12,10,0/0.0001749301,0.0002387533,0.0002244191,0.0001331711,
13,10,0/8.094456E-05,4.640825E-06,7.883628E-06,5.643797E-07,
14,10,0/1.169669E-06,1.304217E-06,1.235671E-06,5.520783E-07,
15,10,0/4.357657E-06,2.572582E-06,5.2948E-07,8.171859E-07,
16,10,0/1.490232E-06,1.57912E-06,8.692456E-07,5.159407E-07,
17,10,0/1.854213E-07,2.096632E-07,3.294756E-07,3.39048E-07,
18,10,0/3.587252E-08,3.71471E-08,6.553267E-08,2.28225E-08,
19,10,0/6.416069E-09,0.0002125388,7.271432E-09,5.96293E-09,
0,11,0/0.0002057922,0.0001000458,0.0001385876,7.59809E-05,
1,11,0/0.0004187952,0.0001547042,0.00024737,0.0003888382,
2,11,0/0.0003230282,4.527061E-06,7.013628E-06,2.657277E-06,
3,11,0/3.446137E-07,5.006727E-08,1.103024E-08,4.243467E-08,
4,11,0/3.165442E-09,2.680152E-09,4.256292E-09,3.385637E-09,
5,11,0/6.170435E-09,9.441159E-09,6.634687E-09,8.315396E-09,
6,11,0/1.267969E-07,1.982015E-07,1.886849E-07,3.085877E-07,
7,11,0/2.763027E-07,5.217698E-07,6.0989E-08,1.255113E-07,
8,11,0/1.929812E-07,2.620247E-06,0.0001729465,9.963481E-07,
9,11,0/1.035908E-06,4.423564E-07,3.28345E-06,7.785176E-07,
10,11,0/2.639614E-06,9.383438E-07,1.556175E-06,1.120204E-06,
11,11,0/1.18656E-05,0.0001279486,5.261019E-05,1.327876E-05,
12,11,0/0.0004476077,0.000134887,0.0002715016,0.0003926573,
13,11,0/0.0004355612,3.785369E-06,9.047623E-06,6.576643E-06,
14,11,0/6.329705E-06,2.275371E-05,1.420866E-05,1.47777E-05,
15,11,0/0.000217614,0.0003048927,2.683368E-05,0.0001392563,
16,11,0/4.186142E-05,5.841241E-05,3.575654E-05,5.648355E-05,
17,11,0/2.305464E-06,7.304979E-06,4.622296E-06,4.480893E-06,
18,11,0/3.503303E-07,5.257071E-07,6.543575E-07,7.872839E-07,
19,11,0/6.759352E-08,0.0001908873,8.69551E-08,8.044651E-08,
0,12,0/0.000130372,6.980765E-05,7.491409E-05,7.333756E-05,
1,12,0/0.0004832513,0.0003416952,0.0004555427,0.0001188118,
2,12,0/0.0003678184,1.632267E-06,2.035964E-06,7.495129E-06,
3,12,0/8.214736E-08,1.052385E-07,1.199772E-07,1.034079E-07,
4,12,0/1.128379E-08,8.986185E-09,6.71035E-09,9.657426E-09,
5,12,0/6.375758E-08,6.194341E-08,7.401523E-08,2.776187E-08,
6,12,0/1.307063E-06,1.360969E-06,9.593999E-07,2.506878E-06,
7,12,0/7.980968E-06,6.632244E-05,0.0002933206,6.164792E-06,
8,12,0/0.0004497381,0.0003318691,0.0004916687,0.0001946807,
9,12,0/0.0002639891,1.457461E-06,4.589105E-06,1.454951E-05,
10,12,0/2.520188E-07,2.456537E-07,1.667057E-07,2.774385E-07,
11,12,0/3.291176E-06,0.0002562481,1.521859E-05,8.077246E-06,
12,12,0/0.0001994147,0.00035391,0.000193109,0.000382436,
13,12,0/0.0002555868,4.347214E-05,6.51774E-05,5.340492E-05,
14,12,0/0.0003249192,0.000166864,0.0005900349,0.0002715635,
15,12,0/0.005464945,0.004760279,0.00962518,0.01570421,
16,12,0/0.0002553516,4.287572E-05,0.000326523,0.0005495472,
17,12,0/3.733597E-05,2.67617E-05,1.871418E-05,2.339264E-05,
18,12,0/2.948765E-06,9.132694E-06,5.64293E-06,6.761725E-06,
19,12,0/1.080826E-06,9.116073E-05,8.740987E-07,8.021686E-07,
0,13,0/0.0002435658,4.865143E-05,4.408816E-05,0.0001175286,
1,13,0/0.0002832471,0.0003365473,0.000263222,0.0002769589,
2,13,0/0.0002672926,1.286864E-05,9.428853E-06,6.002713E-06,
3,13,0/5.661489E-07,3.066306E-07,1.043748E-07,4.834025E-07,
4,13,0/8.007411E-08,7.327094E-08,4.100407E-08,4.494919E-08,
5,13,0/7.874484E-07,7.726615E-07,8.975543E-07,3.738323E-07,
6,13,0/1.433005E-05,0.0002044462,0.000180571,7.96921E-06,
7,13,0/0.0002972204,0.0004463148,0.0004561297,0.0001245726,
8,13,0/0.0001815403,2.002025E-05,4.154109E-05,0.0002357326,
9,13,0/3.521251E-07,1.306954E-06,5.760477E-07,6.681545E-06,
10,13,0/1.53661E-07,8.514564E-08,3.243034E-07,1.483634E-07,
11,13,0/7.049869E-06,0.0001010429,1.151338E-05,1.900281E-05,
12,13,0/0.0002591573,0.0001219909,0.0004671856,0.0002666902,
13,13,0/0.0001982565,0.0003420412,0.0006459814,0.0007067214,
14,13,0/0.00720931,0.01339921,0.008825725,0.007879806,
15,13,0/0.1553651,0.1017161,0.07459551,0.06704471,
16,13,0/0.009267558,0.01104587,0.004075088,0.01082656,
17,13,0/0.001215157,0.0004424905,0.0006510271,0.0008692158,
18,13,0/5.776641E-05,0.0001522934,8.108897E-05,0.0001136593,
19,13,0/2.100229E-05,0.0001006295,2.131381E-05,1.723341E-05,
0,14,0/0.0001488846,1.217133E-06,1.46256E-06,2.230404E-05,
1,14,0/2.618911E-07,2.76368E-06,2.825374E-06,0.0001956104,
2,14,0/1.318915E-06,4.024791E-07,3.300489E-07,3.436973E-07,
3,14,0/4.051509E-08,4.978909E-08,4.268398E-08,4.857879E-08,
4,14,0/2.254705E-07,2.582243E-07,5.407535E-07,4.741187E-07,
5,14,0/2.44566E-06,0.0001516449,0.0003802667,1.778304E-05,
6,14,0/0.0001121575,0.0004717062,0.0001968106,0.00040271,
7,14,0/0.0002256826,2.220349E-05,1.102246E-05,0.0001664693,
8,14,0/4.29939E-06,1.414819E-06,4.151673E-06,3.477747E-06,
9,14,0/5.289732E-08,6.470808E-08,4.530505E-08,7.191476E-08,
10,14,0/1.072483E-07,7.52531E-08,2.714676E-07,1.720707E-07,
11,14,0/4.886622E-06,0.0002050088,9.949158E-07,4.190807E-06,
12,14,0/0.0001997678,0.000237936,0.0001159764,0.0004770637,
13,14,0/0.0008049145,0.008861144,0.00872709,0.006896475,
14,14,0/0.184478,0.06938126,0.1088094,0.1380352,
15,14,0/0.2086993,0.8290464,0.006539085,3.249104,
16,14,0/0.06430124,0.0580895,0.03228391,0.166637,
17,14,0/0.02165259,0.007642556,0.0150328,0.02318419,
18,14,0/0.001048191,0.0007469041,0.0007998065,0.0008730124,
19,14,0/7.194519E-05,9.228352E-05,6.61968E-05,7.589476E-05,
0,15,0/0.0002728408,7.694887E-08,8.903844E-08,4.017318E-07,
1,15,0/5.284264E-08,1.194579E-07,3.893613E-08,1.054598E-08,
2,15,0/3.918263E-08,4.054238E-08,4.85933E-08,4.852334E-08,
3,15,0/5.153393E-08,2.18173E-07,2.607637E-08,1.586551E-07,
4,15,0/8.372976E-06,0.0003632305,1.03613E-06,7.651519E-06,
5,15,0/0.0003214071,0.0002810085,0.0003087766,0.0004792177,
6,15,0/0.0002080286,1.115914E-05,2.378838E-05,0.0002138408,
7,15,0/2.191899E-06,8.257991E-07,3.895761E-07,2.621401E-06,
8,15,0/4.591219E-08,2.351196E-07,8.414847E-08,1.354409E-07,
9,15,0/5.070827E-08,2.52732E-08,4.317226E-08,4.572622E-08,
10,15,0/7.392018E-08,9.411139E-07,7.389029E-07,6.700657E-07,
11,15,0/8.554752E-06,0.0001299471,6.776921E-06,1.143227E-05,
12,15,0/0.0004570466,0.0003424751,0.0004667459,0.0001421816,
13,15,0/0.00103875,0.05082229,0.0533037,0.0567461,
14,15,0/1.381578,0.8852447,0.3109764,0.8236048,
15,15,0/1.000655,3.494588,0.9010872,1.900545,
16,15,0/0.003966204,2.469833,1.195393,2.169458,
17,15,0/0.170388,0.3877837,0.2835808,0.2656398,
18,15,0/0.01164068,0.0031415,0.007197126,0.01071395,
19,15,0/8.564838E-05,9.296546E-05,0.0002748063,0.0001071025,
0,16,0/0.0001922462,4.903024E-09,4.07026E-09,3.318674E-09,
1,16,0/2.041507E-09,1.83947E-09,2.896816E-09,3.520526E-09,
2,16,0/8.243473E-09,4.326734E-09,2.396216E-09,4.726787E-09,
3,16,0/4.782978E-09,9.436846E-09,2.329718E-08,3.408157E-08,
4,16,0/4.478377E-07,7.127068E-07,1.036718E-07,6.273454E-07,
5,16,0/7.158048E-06,8.193848E-06,4.77905E-06,0.0002884838,
6,16,0/1.028187E-06,5.42432E-07,3.870485E-07,1.234532E-06,
7,16,0/7.054951E-08,7.788768E-08,8.898242E-08,6.360369E-08,
8,16,0/1.0078E-08,1.061054E-08,1.616508E-08,7.683728E-09,
9,16,0/5.343111E-09,2.079346E-08,2.932916E-09,1.435767E-08,
10,16,0/1.298961E-07,8.59575E-08,1.541294E-07,2.588201E-07,
11,16,0/2.828158E-06,1.637852E-05,3.861826E-06,9.001904E-06,
12,16,0/7.858482E-05,0.0001339332,0.0003607651,0.000264519,
13,16,0/0.006190197,0.008380623,0.006809718,0.006554964,
14,16,0/0.3892373,0.1480138,0.3639235,0.2665699,
15,16,0/3.081404,1.529664,0.3288864,0.01885661,
16,16,0/0.1487239,0.1091482,0.06145654,0.07136281,
17,16,0/0.01436381,0.01938413,0.01190346,0.0114785,
18,16,0/0.0008088952,0.0003967331,0.0009582036,0.0009010841,
19,16,0/7.886141E-05,0.0001188776,2.88032E-05,6.490848E-05,
0,17,0/0.0003091699,1.069335E-10,1.280817E-10,1.317851E-10,
1,17,0/7.923558E-11,1.372119E-10,7.046004E-11,1.897532E-10,
2,17,0/3.83664E-10,6.465078E-10,1.052343E-10,7.489365E-10,
3,17,0/7.711767E-09,3.06727E-09,3.875433E-09,1.995026E-09,
4,17,0/7.574658E-09,9.648545E-09,1.493303E-08,4.50465E-08,
5,17,0/3.012888E-07,1.916226E-07,3.215175E-07,3.624674E-07,
6,17,0/3.318864E-08,1.013454E-08,9.374399E-09,1.474015E-08,
7,17,0/1.806532E-09,5.297435E-09,3.628304E-09,6.483894E-09,
8,17,0/2.007397E-09,9.29463E-10,2.242358E-09,1.470035E-09,
9,17,0/7.097193E-10,6.022271E-10,8.388297E-10,1.188245E-09,
10,17,0/2.29312E-08,5.648744E-08,3.301549E-08,5.236696E-09,
11,17,0/8.94607E-07,2.912571E-07,2.990674E-07,1.862409E-06,
12,17,0/1.200102E-05,5.345365E-05,5.335496E-05,3.038803E-05,
13,17,0/0.001911447,0.0015017,0.002356289,0.00203718,
14,17,0/0.02185044,0.01584495,0.01210828,0.01794062,
15,17,0/0.007328786,0.0009689265,0.005206075,0.03188374,
16,17,0/0.002720037,0.003173356,0.0004168181,0.0007025921,
17,17,0/0.0004179557,0.0004871631,0.0004519847,0.0007684272,
18,17,0/5.26986E-05,7.135927E-05,6.366385E-05,6.292472E-05,
19,17,0/1.091064E-05,0.0001007996,1.043183E-05,6.088369E-06,
0,18,0/0.0001566819,2.211561E-12,5.802421E-12,5.842494E-12,
1,18,0/3.518492E-12,1.033276E-11,1.763522E-12,4.55054E-12,
2,18,0/9.287918E-11,1.127266E-10,1.684053E-10,3.621037E-11,
3,18,0/6.488162E-10,1.892702E-10,4.097608E-10,4.48861E-10,
4,18,0/9.52699E-10,1.971309E-09,1.601091E-09,4.941796E-10,
5,18,0/1.715263E-08,4.391561E-09,8.74271E-09,6.678511E-09,
6,18,0/2.19585E-09,2.236172E-09,4.025047E-09,2.256582E-09,
7,18,0/1.060659E-10,8.337159E-11,4.45914E-10,3.707786E-10,
8,18,0/1.83698E-10,1.643576E-10,2.019842E-10,1.520308E-10,
9,18,0/1.935609E-09,8.108866E-10,5.359677E-09,4.759959E-09,
